year,month,region,temp_anomaly,co2,ch4,n2o,tsi,owid_co2,owid_co2_luc,owid_primary_energy,aerosol_optical_depth,decimal_year,time_since_baseline,co2_growth,co2_ma12,ch4_growth,ch4_ma12,n2o_growth,n2o_ma12,temp_ma12,aerosol_log,aerosol_ma12,tsi_anomaly,month_sin,month_cos,co2_norm,ch4_norm,n2o_norm,co2_growth_norm,ch4_growth_norm,n2o_growth_norm,co2_ma12_norm,ch4_ma12_norm,n2o_ma12_norm,tsi_norm,tsi_anomaly_norm,aerosol_optical_depth_norm,aerosol_log_norm,aerosol_ma12_norm,owid_co2_norm,owid_co2_luc_norm,owid_primary_energy_norm,time_since_baseline_norm,month_sin_norm,month_cos_norm
2003,2,Global,0.5766666666666667,375.47,1774.83,317.34,1361.8781280517578,27652.691,34973.902,117849.602,0.0,2003.0833333333333,24.083333333333258,2.5600000000000023,372.9991666666667,1.9700000000000275,1773.1733333333334,0.3699999999999477,317.00333333333333,0.6019444444444445,0.0,0.0,0.2558142344157659,0.8660254037844386,0.5000000000000001,-1.390289029811912,-1.0841064639377902,-1.4368770991986584,0.5564378138424747,-0.9478085063279171,-2.2316368788492373,-1.5009683278269592,-1.0938390508523728,-1.4387514668303925,0.7154181695349552,0.715418169534928,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.5620550415938435,1.2243010428314844,0.7068505366478973
2003,3,Global,0.5966666666666667,375.91,1774.84,317.41,1361.8364715576172,27652.691,34973.902,117849.602,0.0,2003.1666666666667,24.166666666666742,2.5300000000000296,373.21,1.4299999999998363,1773.2924999999998,0.4500000000000455,317.0408333333333,0.57875,0.0,0.0,0.2141577402751409,1.0,6.123233995736766e-17,-1.3609880906189082,-1.0839071659893305,-1.4258372092948433,0.49873108665545735,-1.0520835338492602,-1.9120873179864182,-1.4867787438948823,-1.0913728414277353,-1.4327710062671772,0.6079485785526608,0.6079485785526338,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.5495084147537097,1.4137010732957944,1.5343957306075585e-16
2003,4,Global,0.5466666666666667,376.39,1775.8,317.48,1361.7948150634766,27652.691,34973.902,117849.602,0.0,2003.25,24.25,2.659999999999968,373.4316666666667,3.059999999999945,1773.5475,0.5800000000000409,317.0891666666667,0.5772222222222222,0.0,0.0,0.1725012461345159,0.8660254037844387,-0.4999999999999998,-1.3290234296810883,-1.0647745629371865,-1.4147973193910368,0.7487935711326421,-0.7373274322571483,-1.3928192815849894,-1.4718600509069997,-1.0860954981833912,-1.4250628570967925,0.5004789875703665,0.5004789875703398,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.53696178791361,1.2243010428314847,-0.7068505366478968
2003,5,Global,0.5966666666666667,376.54,1774.45,317.51,1361.753158569336,27652.691,34973.902,117849.602,0.0,2003.3333333333333,24.333333333333258,2.830000000000041,373.6675,4.170000000000073,1773.8950000000002,0.6599999999999682,317.14416666666665,0.5740277777777778,0.0,0.0,0.1308447519938909,0.4999999999999999,-0.8660254037844387,-1.3190344731380166,-1.0916797859792613,-1.410065938003695,1.0757983585261783,-0.5229843201299941,-1.073269720722851,-1.4559879076153812,-1.078903824546488,-1.41629151493741,0.39300939658807216,0.3930093965880457,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.5244151610735102,0.7068505366478971,-1.2243010428314847
2003,6,Global,0.4666666666666667,375.71,1771.68,317.53,1361.7115020751953,27652.691,34973.902,117849.602,0.0,2003.4166666666667,24.416666666666742,2.8700000000000045,373.9066666666666,4.789999999999964,1774.2941666666666,0.6999999999999886,317.20250000000004,0.5691666666666667,0.0,0.0,0.0891882578532659,1.2246467991473532e-16,-1.0,-1.3743066993430038,-1.1468853177026326,-1.4069116837454672,1.1527406614422016,-0.4032611403833303,-0.9134949402915549,-1.4398914230758326,-1.0706428852849268,-1.4069885762835013,0.2855398056057778,0.2855398056057516,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.5118685342333764,2.127077372308945e-16,-1.4137010732957944
2003,7,Global,0.5766666666666667,374.17,1770.71,317.56,1361.6815032958984,27652.691,34973.902,117849.602,0.0,2003.5,24.5,2.759999999999991,374.1366666666666,6.4500000000000455,1774.8316666666667,0.7400000000000091,317.26416666666665,0.5668055555555556,0.0,0.0,0.0591894785563908,-0.4999999999999997,-0.8660254037844388,-1.476859986518515,-1.1662172187032362,-1.4021803023581165,0.9411493284229189,-0.08271198170670645,-0.7537201598602588,-1.4244118769681053,-1.0595190735443998,-1.3971540411351024,0.20814595363830865,0.20814595363828242,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4993219073932766,-0.7068505366478968,-1.2243010428314849
2003,8,Global,0.6366666666666667,372.94,1774.3,317.63,1361.6631622314453,27652.691,34973.902,117849.602,0.0,2003.5833333333333,24.583333333333258,2.589999999999975,374.3525,7.319999999999936,1775.4416666666666,0.8100000000000023,317.3316666666667,0.5761111111111111,0.0,0.0,0.0408484141032658,-0.8660254037844385,-0.5000000000000004,-1.5587694301716863,-1.0946692552061603,-1.3911404124543103,0.6141445410294921,0.08528667374426585,-0.4741142941056607,-1.4098857811641101,-1.0468948406853884,-1.3863892121212966,0.16082784068566477,0.16082784068563863,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4867752805531769,-1.2243010428314844,-0.7068505366478978
2003,9,Global,0.6166666666666667,373.09,1780.55,317.77,1361.6448211669922,27652.691,34973.902,117849.602,0.0,2003.6666666666667,24.666666666666742,2.419999999999959,374.55416666666673,6.789999999999964,1776.0074999999997,0.8999999999999773,317.4066666666667,0.5754166666666667,0.0,0.0,0.0225073496501408,-1.0,-1.8369701987210294e-16,-1.5487804736286184,-0.9701080374187693,-1.3690606326466974,0.2871397536360654,-0.017057334748862774,-0.11462103813552811,-1.3963131356638547,-1.0351846574732755,-1.3744282909948569,0.11350972773302088,0.11350972773299486,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4742286537130431,-1.4137010732957944,-1.9281732581181857e-16
2003,10,Global,0.7166666666666667,374.36,1784.69,317.93,1361.626480102539,27652.691,34973.902,117849.602,0.0,2003.75,24.75,2.410000000000025,374.75500000000005,6.430000000000064,1776.5433333333333,0.9399999999999976,317.485,0.5905555555555556,0.0,0.0,0.0041662851970158,-0.8660254037844386,0.5000000000000001,-1.4642073082306273,-0.8875986867563993,-1.343826598580848,0.26790417790716897,-0.0865740197630476,0.04515374229576762,-1.3827965754755875,-1.0240953381722515,-1.361935773373909,0.066191614780377,0.06619161478035109,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4616820268729434,-1.2243010428314844,0.7068505366478973
2003,11,Global,0.5166666666666667,375.65,1785.28,318.04,1361.608139038086,27652.691,34973.902,117849.602,0.0,2003.8333333333333,24.833333333333258,2.3700000000000045,374.95249999999993,5.789999999999964,1777.0258333333331,0.910000000000025,317.56083333333333,0.5848611111111112,0.0,0.0,-0.0141747792561091,-0.5000000000000004,0.8660254037844384,-1.3783022819602317,-0.8758401077972713,-1.326478200160577,0.19096187499103637,-0.21015923756609653,-0.07467734302753377,-1.3695043565352658,-1.0141097769354122,-1.3498419531238421,0.018873501827733098,0.018873501827707567,0.0,0.0,0.0,-1.8166813468097762,-1.5659601290280998,-1.7286278279357343,-1.4491354000328436,-0.7068505366478978,1.2243010428314842
